symbol,timestamp,open,high,low,close,volume
NSE:NIFTY24OCT24200PE,2024-10-25 13:20:00,202.6,205,199.65,205,105050
NSE:NIFTY24OCT24200PE,2024-10-25 13:21:00,204.55,212.3,204.55,208.35,242375
NSE:NIFTY24OCT24200PE,2024-10-25 13:22:00,207.7,208.65,202.35,204.25,94175
NSE:NIFTY24OCT24200PE,2024-10-25 13:23:00,204.1,206.5,203.4,204.1,57375
NSE:NIFTY24OCT24200PE,2024-10-25 13:24:00,203.55,209.9,203.1,209.25,66475
NSE:NIFTY24OCT24200PE,2024-10-25 13:25:00,210,214.15,209.1,214.15,154875
NSE:NIFTY24OCT24200PE,2024-10-25 13:26:00,214.55,217.8,209.5,211.1,211000
NSE:NIFTY24OCT24200PE,2024-10-25 13:27:00,211.25,214,209.4,212.65,65850
NSE:NIFTY24OCT24200PE,2024-10-25 13:28:00,212.6,215.65,210,210.9,70875
NSE:NIFTY24OCT24200PE,2024-10-25 13:29:00,213,213,207.55,208.65,51525
NSE:NIFTY24OCT24200PE,2024-10-25 13:30:00,208.7,215.4,206.2,215.25,71850
NSE:NIFTY24OCT24200PE,2024-10-25 13:31:00,215,216.7,209.3,210,86525
NSE:NIFTY24OCT24200PE,2024-10-25 13:32:00,210.25,215.2,210,214.9,56625
NSE:NIFTY24OCT24200PE,2024-10-25 13:33:00,213.1,214.8,211.55,211.55,36975
NSE:NIFTY24OCT24200PE,2024-10-25 13:34:00,209.7,214.15,202.95,212.55,148550
NSE:NIFTY24OCT24200PE,2024-10-25 13:35:00,212.5,214.4,207.45,209,64650
NSE:NIFTY24OCT24200PE,2024-10-25 13:36:00,209.2,210.45,206.55,207.65,61075
NSE:NIFTY24OCT24200PE,2024-10-25 13:37:00,207.5,214.95,207.1,213.3,97625
NSE:NIFTY24OCT24200PE,2024-10-25 13:38:00,213.65,219.7,212.95,216.9,142125
NSE:NIFTY24OCT24200PE,2024-10-25 13:39:00,217.35,218.15,214.4,217.05,59650
NSE:NIFTY24OCT24200PE,2024-10-25 13:40:00,217.7,223.25,215.8,219.3,227825
NSE:NIFTY24OCT24200PE,2024-10-25 13:41:00,220.35,220.35,208.6,208.85,176400
NSE:NIFTY24OCT24200PE,2024-10-25 13:42:00,208.95,209.95,202.8,203.85,129650
NSE:NIFTY24OCT24200PE,2024-10-25 13:43:00,204.3,204.9,199.85,201.3,178725
NSE:NIFTY24OCT24200PE,2024-10-25 13:44:00,200.9,202.2,193.55,194.45,169000
NSE:NIFTY24OCT24200PE,2024-10-25 13:45:00,194.35,196.95,188.1,195.75,189375
NSE:NIFTY24OCT24200PE,2024-10-25 13:46:00,195.3,198.6,193.6,195.35,95150
NSE:NIFTY24OCT24200PE,2024-10-25 13:47:00,195,200.75,194.7,199.1,96150
NSE:NIFTY24OCT24200PE,2024-10-25 13:48:00,200.1,202.1,199.5,201.35,80950
NSE:NIFTY24OCT24200PE,2024-10-25 13:49:00,201.85,205,201,204.05,69975
NSE:NIFTY24OCT24200PE,2024-10-25 13:50:00,203.7,204.65,201,202.7,44400
NSE:NIFTY24OCT24200PE,2024-10-25 13:51:00,202.65,204.6,200,201.15,121800
NSE:NIFTY24OCT24200PE,2024-10-25 13:52:00,200.65,201.95,198.2,198.2,54800
NSE:NIFTY24OCT24200PE,2024-10-25 13:53:00,198.2,201.6,195.95,200.15,47925
NSE:NIFTY24OCT24200PE,2024-10-25 13:54:00,200.05,203.4,196.55,202.5,65675
NSE:NIFTY24OCT24200PE,2024-10-25 13:55:00,202.2,206.6,201.85,202.15,135350
NSE:NIFTY24OCT24200PE,2024-10-25 13:56:00,202.75,207.85,201.95,206.75,74775
